chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
DAZ1_ENSG00000188120.16,34244,34271,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_635_support_8,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,36602,36662,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,67799,69651,longer_from_REPLICATE1_transcript_5_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,41412,41441,longer_from_REPLICATE1_transcript_159_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_159_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_159_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_159_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_159_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,67799,69650,longer_from_REPLICATE1_transcript_159_support_2,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,62343,62398,longer_from_REPLICATE2_transcript_189_support_6,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_189_support_6,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_189_support_6,60,+,exon,protein-coding,Human 1
DAZ1_ENSG00000188120.16,0,213,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,34199,34271,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,36590,36662,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,38986,39058,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,41369,41441,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,43765,43837,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46076,46214,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,55928,56005,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,58248,58385,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_59_support_9REPLICATE2_transcript_54_support_11,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,38986,39058,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_258_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE1_transcript_79_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69647,REPLICATE1_transcript_38_support_5REPLICATE2_transcript_45_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,68070,REPLICATE1_transcript_34_support_5REPLICATE2_transcript_4_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,23394,23428,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,38986,39058,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_179_support_4,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28499,28647,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,28961,29013,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_135_support_6REPLICATE2_transcript_127_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_15_support_6REPLICATE2_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_15_support_6REPLICATE2_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_15_support_6REPLICATE2_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_15_support_6REPLICATE2_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_15_support_6REPLICATE2_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_15_support_6REPLICATE2_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_15_support_6REPLICATE2_transcript_12_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30221,30354,longer_from_REPLICATE1_transcript_161_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_161_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_161_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_161_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_161_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69650,longer_from_REPLICATE1_transcript_161_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,30288,30354,REPLICATE1_transcript_16_support_4REPLICATE2_transcript_15_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_16_support_4REPLICATE2_transcript_15_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_16_support_4REPLICATE2_transcript_15_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_16_support_4REPLICATE2_transcript_15_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_16_support_4REPLICATE2_transcript_15_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69647,REPLICATE1_transcript_16_support_4REPLICATE2_transcript_15_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,34191,34271,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,38986,39058,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_139_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,34225,34271,REPLICATE1_transcript_204_support_3REPLICATE2_transcript_134_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_204_support_3REPLICATE2_transcript_134_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,58313,58385,REPLICATE1_transcript_204_support_3REPLICATE2_transcript_134_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_204_support_3REPLICATE2_transcript_134_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_204_support_3REPLICATE2_transcript_134_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_204_support_3REPLICATE2_transcript_134_support_8,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,43772,43837,longer_from_REPLICATE2_transcript_43_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_43_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE2_transcript_43_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE2_transcript_43_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_43_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_43_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_43_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,58309,58385,longer_from_REPLICATE1_transcript_272_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_272_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_272_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69654,longer_from_REPLICATE1_transcript_272_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62283,62398,longer_from_REPLICATE1_transcript_176_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_176_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69650,longer_from_REPLICATE1_transcript_176_support_6,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,62366,62398,longer_from_REPLICATE2_transcript_98_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_98_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69650,longer_from_REPLICATE2_transcript_98_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,63756,63836,REPLICATE1_transcript_144_support_5REPLICATE2_transcript_135_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67799,69647,REPLICATE1_transcript_144_support_5REPLICATE2_transcript_135_support_2,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,67793,69649,longer_from_REPLICATE2_transcript_26_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,68058,69650,longer_from_REPLICATE1_transcript_68_support_3,60,+,exon,protein-coding,Chimpanzee 2
DAZ1_ENSG00000188120.16,68152,69649,longer_from_REPLICATE2_transcript_129_support_3,60,+,exon,protein-coding,Chimpanzee 2
